IdAutor,IdDocumento,NomeAutor,AnoLegislativo,CodOriginalidade,DtEntradaSistema,DtPublicacao,Ementa,IdNatureza,NroLegislativo
4926,1250002,Mauro Bragato,2015,1250002 120315 1608,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dá a denominação de ""Velez Navarro da Silva"" ao viaduto localizado no km 510 + 300 m da Rodovia Pref. Homero Severo Lins - SP 284,  em Rancharia.",1,268
4926,1250005,Mauro Bragato,2015,1250005 120315 1611,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dá a denominação de ""Vereador José Aparecido Pascoto"" ao viaduto localizado no km 517 + 200 m da Rodovia Pref. Homero Severo Lins - SP 284, em Rancharia.",1,269
4926,1250010,Mauro Bragato,2015,1250010 120315 1617,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dá a denominação de ""Domingos Biaggio"" ao viaduto localizado no km 519 + 300 m da Rodovia SP 284, Pref. Homero Severo Lins, em Rancharia.",1,270
4926,1250012,Mauro Bragato,2015,1250012 120315 1620,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dá a denominação de ""Moyzés Vasconcellos"" ao viaduto situado no km 496,5 da Rodovia Raposo Tavares - SP 270, em Rancharia.",1,271
12419,1250017,Sebastião Santos,2015,1250017 120315 1652,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Declara de utilidade pública a ""Associação Casa Vida de Itapira"", naquele Município.",1,274
4926,1250024,Mauro Bragato,2015,1250024 120315 1634,2015-03-12T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dispõe sobre a criação e instalação do Curso de Arqueologia e Gestão do Patrimônio (Bacharelado) na unidade da Universidade Estadual Paulista ""Júlio de Mesquita Filho"" - UNESP, Campus de Ourinhos.",1,272
4926,1250035,Mauro Bragato,2015,1250035 130315 1603,2015-03-12T00:00:00-03:00,2015-03-21T00:00:00-03:00,"Dispõe sobre a criação da Aglomeração Urbana da Região de Adamantina - AU-Adamantina, com sede em Adamantina.",2,10
12380,1250054,Itamar Borges,2015,1250054 120315 1818,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Organização Social União de Jovens do Brasil"", na Capital.",1,131
12380,1250056,Itamar Borges,2015,1250056 120315 1827,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Missão Salesiana de Mato Grosso - MSMT - UniSalesiano Lins"", em Lins.",1,132
12380,1250057,Itamar Borges,2015,1250057 120315 1834,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Missão Salesiana de Mato Grosso - MSMT - Salesiano Dom Lasagna"", em Araçatuba.",1,133
12380,1250058,Itamar Borges,2015,1250058 120315 1838,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Missão Salesiana de Mato Grosso - MSMT - UniSalesiano Araçatuba"", em Araçatuba.",1,134
12380,1250059,Itamar Borges,2015,1250059 120315 1842,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Associação Casa dos Curumins"", na Capital.",1,135
12380,1250060,Itamar Borges,2015,1250060 120315 1848,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Declara de utilidade pública a ""Associação dos Voluntários da Santa Casa de Fernandópolis - VOLFER"", naquele Município.",1,136
12380,1250066,Itamar Borges,2015,1250066 120315 1912,2015-03-12T00:00:00-03:00,2015-03-18T00:00:00-03:00,Dispõe sobre a obrigatoriedade da adoção de práticas e métodos sustentáveis na construção civil.,1,138
10592,1250145,Carlos Giannazi,2015,1250145 130315 1135,2015-03-13T00:00:00-03:00,2015-03-19T00:00:00-03:00,"Susta os efeitos de parte destacada do Decreto nº 61.132, de 2015, que dispõe sobre medidas de redução de despesas com pessoal e encargos sociais.",4,4
197,1250146,Jorge Caruso,2015,1250146 160315 1236,2015-03-13T00:00:00-03:00,2015-04-01T00:00:00-03:00,"Dá a denominação de ""Governador Orestes Quércia"" à Escola Estadual do bairro Quaresmal, em Tapiraí.",1,386
4926,1250171,Mauro Bragato,2015,1250171 130315 1600,2015-03-13T00:00:00-03:00,2015-03-21T00:00:00-03:00,"Dispõe sobre a criação da Aglomeração Urbana da Região de Dracena - AU-Dracena, com sede em Dracena.",2,12
10621,1250176,Rita Passos,2015,1250176 130315 1314,2015-03-13T00:00:00-03:00,2015-03-19T00:00:00-03:00,Classifica Cerquilho como Município de Interesse Turístico.,1,151
10621,1250177,Rita Passos,2015,1250177 130315 1317,2015-03-13T00:00:00-03:00,2015-03-19T00:00:00-03:00,Classifica Itatinga como Município de Interesse Turístico.,1,152
10621,1250178,Rita Passos,2015,1250178 130315 1321,2015-03-13T00:00:00-03:00,2015-03-19T00:00:00-03:00,Classifica Torre de Pedra como Município de Interesse Turístico.,1,154
10621,1250179,Rita Passos,2015,1250179 130315 1324,2015-03-13T00:00:00-03:00,2015-03-19T00:00:00-03:00,Dispõe sobre o plantio de árvores ao longo das rodovias estaduais.,1,153
4926,1250193,Mauro Bragato,2015,1250193 130315 1441,2015-03-13T00:00:00-03:00,2015-03-21T00:00:00-03:00,"Dispõe sobre a criação da Aglomeração Urbana da Região de Presidente Prudente - AU-Presidente Prudente, com sede em Presidente Prudente.",2,14
4926,1250194,Mauro Bragato,2015,1250194 130315 1502,2015-03-13T00:00:00-03:00,2015-03-21T00:00:00-03:00,"Dispõe sobre a criação da Aglomeração Urbana da Região de Tupã - AU - Tupã, com sede em Tupã.",2,15
10600,1250201,Fernando Capez,2015,1250201 130315 1527,2015-03-13T00:00:00-03:00,2015-03-14T00:00:00-03:00,"Dá a denominação de ""Garabed Gananian"" ao Túnel T 14 localizado no km 54 Norte da Rodovia dos Imigrantes, SP 160.",1,67
12380,1250218,Itamar Borges,2015,1250218 130315 1635,2015-03-13T00:00:00-03:00,2015-03-18T00:00:00-03:00,Cria a Aglomeração Urbana de Araçatuba - AU-Araçatuba.,2,3
12380,1250222,Itamar Borges,2015,1250222 130315 1652,2015-03-13T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Dá a denominação de ""Adolfo Nazário Ribeiro"" ao trevo de acesso da cidade de Marinópolis situado no km 314+ 260 metros da SP 563, em Marinópolis.",1,130
12380,1250224,Itamar Borges,2015,1250224 130315 1713,2015-03-13T00:00:00-03:00,2015-03-18T00:00:00-03:00,"Dá a denominação de ""Miguel Neves de Azevedo"" ao viaduto localizado no km 178+500 metros da SP 425 - Rodovia Assis Chateaubriand, em São José do Rio Preto.",1,126
10600,1250230,Fernando Capez,2015,1250230 130315 1721,2015-03-13T00:00:00-03:00,2015-03-14T00:00:00-03:00,"Dá a denominação de ""Afonso Pedro da Luz"" ao viaduto localizado no  cruzamento em nível da Rodovia Geraldo Pereira de Barros, SP-191, km 194 + 983m, com os trilhos da Ferrovia Paulista S/A-Ferrroban/ALL, em São Manuel.",1,68
10626,1250341,Vanessa Damo,2015,1250341 130315 2049,2015-03-13T00:00:00-03:00,2015-03-18T00:00:00-03:00,Classifica Ourinhos como Município de Interesse Turístico.,1,71
12409,1250433,Orlando Bolçone,2015,1250433 160315 1222,2015-03-16T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Declara de utilidade pública a ""Associação de Entidades Usuárias da Rede Integrativa de TV a cabo de São José do Rio Preto"", conhecida também pelo nome fantasia de ""TV da Cidade"", em São José do Rio Preto",1,244
12409,1250434,Orlando Bolçone,2015,1250434 160315 1228,2015-03-16T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Declara de utilidade pública a ""Associação Artística e Cultural do Interior Paulista - AACIP"", em São José do Rio Preto.",1,243
9761,1250438,Mesa,2015,,2015-03-16T00:00:00-03:00,2015-03-14T00:00:00-03:00,"Dispõe sobre o benefício de que cuida o artigo 2º da Lei Complementar nº 1.011, de 2007.",3,2
94,1250483,Campos Machado,2015,1250483 160315 1625,2015-03-16T00:00:00-03:00,2015-05-19T00:00:00-03:00,"Dá a denominação de ""Maximo Cecato"" ao dispositivo de acesso e retorno SPD 309/304, da Rodovia Deputado Leônidas Pacheco Ferreira, SP - 304, em Jaú.",1,797
10610,1250587,Marcos Martins,2015,1250587 170315 1350,2015-03-17T00:00:00-03:00,2015-03-24T00:00:00-03:00,Dispõe sobre a proibição de que postos de combustíveis abasteçam combustível nos veículos após ser acionada a trava de segurança da bomba de abastecimento.,1,247
10597,1250610,Edson Giriboni,2015,1250610 170315 1441,2015-03-17T00:00:00-03:00,2015-03-24T00:00:00-03:00,"Dá a denominação de ""Helio Iglesias de Lima"" ao viaduto localizado no km 146 da Rodovia Raposo Tavares - SP 270, em Alambari.",1,253
67,1250855,Célia Leão,2015,1250855 180315 1313,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Altera a Lei nº 14.565, 2011, para reproduzir o novo nome da entidade ali mencionada, ""Centro de Terapia da Dor e Cuidados Paliativos Lo Tedhal"".",1,277
10592,1250873,Carlos Giannazi,2015,1250873 180315 1356,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Dá a denominação de ""Escola Estadual  Profa. Bernadete Aparecida Pereira Godoi""  à ""Escola Estadual Feitiço da Vila"", na Capital.",1,276
94,1250874,Campos Machado,2015,1250874 180315 1406,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação Casa da Família"", na Capital.",1,280
94,1250875,Campos Machado,2015,1250875 180315 1415,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação Guaribense de Incentivo ao Atletismo e o Social - Águias"", em Guariba.",1,281
94,1250876,Campos Machado,2015,1250876 180315 1423,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública o ""Centro de Apoio aos Portadores do Vírus HIV/AIDS e Hepatites Virais - CAPHIV"", em Piracicaba.",1,282
94,1250878,Campos Machado,2015,1250878 190315 1610,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública o ""Instituto  Esperança"", na Capital.",1,283
94,1250879,Campos Machado,2015,1250879 180315 1444,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação Filantrópica Santa Cecília"", em Assis.",1,284
94,1250881,Campos Machado,2015,1250881 190315 1624,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação do Centro Comunitário Rural Taquari Córrego"", em Pirassununga.",1,285
94,1250882,Campos Machado,2015,1250882 180315 1505,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Sociedade Coral Pró-Arte de Lins"", em Lins.",1,286
94,1250884,Campos Machado,2015,1250884 180315 1513,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação das Escolas de Dança e Incentivo à Cultura - AEDIC"", em São José do Rio Pardo.",1,287
94,1250891,Campos Machado,2015,1250891 180315 1522,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Dá a denominação de ""Doutor Antonio Carlos Palhares"" à 8ª Delegacia Seccional de Polícia - São Mateus, na Capital.",1,288
94,1250900,Campos Machado,2015,1250900 180315 1526,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação de Pais e Amigos dos Excepcionais - APAE"", em Tabatinga.",1,289
94,1250901,Campos Machado,2015,1250901 180315 1534,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística o Município de Presidente Alves.,1,290
94,1250903,Campos Machado,2015,1250903 180315 1540,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística Religiosa o Município de Cerqueira Cesar.,1,291
94,1250913,Campos Machado,2015,1250913 180315 1604,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Confederação Nacional de Bandas e Fanfarras"", em Lorena.",1,293
94,1250914,Campos Machado,2015,1250914 180315 1608,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística Religiosa o Município de Salto Grande.,1,292
94,1250923,Campos Machado,2015,1250923 180315 1626,2015-03-18T00:00:00-03:00,2015-03-26T00:00:00-03:00,Classifica como Estância Turística o Município de São Lourenço da Serra.,1,320
94,1250946,Campos Machado,2015,1250946 180315 1647,2015-03-18T00:00:00-03:00,2015-03-26T00:00:00-03:00,Classifica como Estância Turística o Município de Santa Branca.,1,322
94,1250951,Campos Machado,2015,1250951 180315 1700,2015-03-18T00:00:00-03:00,2015-03-26T00:00:00-03:00,Classifica como Estância Turística o Município de Rosana.,1,324
94,1250983,Campos Machado,2015,1250983 180315 1819,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística o Município de Paraibuna.,1,297
94,1250985,Campos Machado,2015,1250985 180315 1827,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística o Município de Narandiba.,1,299
94,1250987,Campos Machado,2015,1250987 180315 1832,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística o Município de Miguelópolis.,1,300
94,1250996,Campos Machado,2015,1250996 180315 1854,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,Classifica como Estância Turística o Município de Embu-Guaçu.,1,303
94,1251003,Campos Machado,2015,1251003 180315 1938,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública o ""Grupo de Apoio e Prevenção à Aids de Castilho - GAPAC"", naquele Município.",1,306
94,1251004,Campos Machado,2015,1251004 180315 1946,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Associação dos Idosos Grupo Sempre Unidos de Lucélia"", naquele Município.",1,307
94,1251006,Campos Machado,2015,1251006 180315 1957,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública o Centro Espírita ""Casa Assistencial Amor e Caridade"", em Poloni.",1,309
94,1251007,Campos Machado,2015,1251007 180315 2001,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública o Grupo de Ideal Espírita ""André Luiz"", na Capital.",1,310
94,1251008,Campos Machado,2015,1251008 180315 2007,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""RECICLALAR - Corrente do Bem"", em Campinas.",1,311
94,1251009,Campos Machado,2015,1251009 180315 2013,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Sociedade Amigos dos Idosos, Aposentados e Pensionistas de Cosmópolis - SAIPA"", em Cosmópolis.",1,312
94,1251010,Campos Machado,2015,1251010 180315 2019,2015-03-18T00:00:00-03:00,2015-03-25T00:00:00-03:00,"Declara de utilidade pública a ""Casa de Recuperação Cristã Força Renovada"", em Santa Isabel.",1,314
197,1251064,Jorge Caruso,2015,1251064 190315 1146,2015-03-19T00:00:00-03:00,2015-04-01T00:00:00-03:00,"Dá a denominação de ""Cabo Marcos Roberto da Costa"" ao Destacamento da Polícia Militar de Tapiraí.",1,384
94,1251115,Campos Machado,2015,1251115 190315 1541,2015-03-19T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Declara de utilidade pública a ""Associação dos Investigadores de Polícia do Estado de São Paulo - AIPESP"", na Capital.",1,330
58,1251222,Roque Barbiere,2015,1251222 200315 1825,2015-03-20T00:00:00-03:00,2015-04-01T00:00:00-03:00,"Declara de utilidade pública a ""Fundação Educacional Fortunato Rodrigues do Prado"", em São Paulo.",1,390
58,1251224,Roque Barbiere,2015,1251224 200315 1846,2015-03-20T00:00:00-03:00,2015-04-01T00:00:00-03:00,"Dá a denominação de  ""Hilário Jordão"" ao viaduto localizado sobre a linha férrea da NOB com acesso do Bairro Pedro Marin Berbel à Rua Tupi, em Birigui.",1,393
52,1251434,Abelardo Camarinha,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
58,1251434,Roque Barbiere,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
68,1251434,Edmir Chedid,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
78,1251434,Estevam Galvão,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
94,1251434,Campos Machado,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
137,1251434,Antonio Salim Curiati,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
139,1251434,Celso Giglio,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
197,1251434,Jorge Caruso,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
268,1251434,Barros Munhoz,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
418,1251434,Ana do Carmo,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
423,1251434,Beth Sahão,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
431,1251434,Enio Tatto,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
442,1251434,Afonso Lobato,2015,1251434 230315 1512,2015-03-23T00:00:00-03:00,2015-03-26T00:00:00-03:00,"Altera os artigos 174, 175 e 176 da Constituição do Estado a fim de instituir o orçamento impositivo.",5,1
